i,latencycrea,time
3492,62.229003,0.257192
3493,62.020001,0.257260
3494,59.226000,0.257326
3495,59.016002,0.257391
3496,64.254004,0.257461
3497,60.064001,0.257527
3498,62.368999,0.257595
3499,59.714999,0.257661
3500,58.666999,0.257725
3501,61.040999,0.257795
3502,59.574999,0.257860
3503,61.740000,0.257927
3504,59.086000,0.257993
3505,59.155998,0.258058
3506,59.645001,0.258124
3507,61.321000,0.258191
3508,138.566000,0.258337
3509,91.772003,0.258436
3510,70.331000,0.258513
3511,63.346000,0.258582
3512,61.949999,0.258651
3513,61.669998,0.258718
3514,59.574999,0.258784
3515,58.597001,0.258848
3516,60.064001,0.258914
3517,60.273000,0.258980
3518,59.574999,0.259045
3519,61.040999,0.259113
3520,58.179001,0.259177
3521,59.855000,0.259243
3522,59.434999,0.259308
3523,59.226000,0.259374
3524,61.111998,0.259440
3525,58.107998,0.259504
3526,60.553000,0.259570
3527,59.086000,0.259635
3528,59.574999,0.259700
3529,60.832001,0.259767
3530,59.226000,0.259832
3531,60.553000,0.259898
3532,59.155998,0.259963
3533,59.574999,0.260028
3534,61.461003,0.260096
3535,58.597001,0.260160
3536,61.461003,0.260228
3537,59.295999,0.260294
3538,59.853999,0.260359
3539,61.530998,0.260427
3540,59.155998,0.260492
3541,59.434999,0.260558
3542,59.993999,0.260623
3543,59.155998,0.260689
3544,70.052003,0.260766
3545,60.622999,0.260834
3546,59.505001,0.260899
3547,62.927997,0.260968
3548,59.574999,0.261034
3549,62.298997,0.261102
3550,59.506001,0.261168
3551,60.203001,0.261234
3552,61.111998,0.261301
3553,59.924001,0.261367
3554,60.132999,0.261433
3555,59.713999,0.261499
3556,58.108999,0.261563
3557,60.203001,0.261629
3558,59.645001,0.261695
3559,59.086000,0.261760
3560,61.949999,0.261828
3561,59.086000,0.261893
3562,61.042003,0.261960
3563,59.574999,0.262026
3564,59.226000,0.262092
3565,61.389997,0.262159
3566,65.720997,0.262231
3567,61.530001,0.262299
3568,61.461003,0.262367
3569,60.132999,0.262433
3570,61.042003,0.262499
3571,58.597001,0.262563
3572,60.972001,0.262630
3573,58.666999,0.262694
3574,59.574999,0.262759
3575,61.042003,0.262826
3576,58.247999,0.262890
3577,60.692000,0.262956
3578,58.666999,0.263021
3579,60.134000,0.263087
3580,62.020001,0.263155
3581,62.018997,0.263223
3582,60.203001,0.263289
3583,61.530998,0.263357
3584,60.064001,0.263423
3585,61.530001,0.263491
3586,59.086000,0.263556
3587,59.086000,0.263620
3588,62.018997,0.263688
3589,59.645001,0.263754
3590,61.042003,0.263822
3591,59.645001,0.263888
3592,59.713999,0.263954
3593,60.273000,0.264020
3594,57.270001,0.264083
3595,62.368999,0.264152
3596,61.461003,0.264219
3597,65.163003,0.264291
3598,61.459999,0.264358
3599,62.507999,0.264427
3600,79.899000,0.264514
3601,59.365000,0.264582
3602,58.107998,0.264646
3603,70.050999,0.264721
3604,75.010001,0.264803
3605,58.597001,0.264867
3606,62.018997,0.264936
3607,59.574999,0.265002
3608,60.134000,0.265067
3609,59.644000,0.265133
3610,60.621998,0.265200
3611,61.530998,0.265268
3612,58.247999,0.265332
3613,61.042003,0.265399
3614,60.064001,0.265465
3615,59.993999,0.265531
3616,60.203001,0.265597
3617,59.155998,0.265662
3618,60.064001,0.265728
3619,59.574999,0.265794
3620,59.574999,0.265860
3621,62.018997,0.265928
3622,59.645001,0.265994
3623,63.975000,0.266063
3624,62.648003,0.266133
3625,60.553000,0.266199
3626,65.302003,0.266291
3627,59.645001,0.266358
3628,64.813998,0.266429
3629,62.018997,0.266497
3630,59.574999,0.266562
3631,61.740000,0.266630
3632,59.853999,0.266696
3633,59.086000,0.266762
3634,61.530001,0.266829
3635,59.924001,0.266895
3636,60.482998,0.266961
3637,59.574999,0.267027
3638,59.155998,0.267092
3639,60.343002,0.267158
3640,59.644000,0.267224
3641,61.530998,0.267292
3642,59.645001,0.267357
3643,59.434999,0.267423
3644,60.064001,0.267489
3645,60.064001,0.267555
3646,59.993999,0.267620
3647,62.229003,0.267689
3648,58.877002,0.267754
3649,61.111001,0.267821
3650,60.203001,0.267888
3651,59.016998,0.267952
3652,60.553000,0.268019
3653,60.064001,0.268085
3654,61.949002,0.268153
3655,57.828998,0.268217
3656,59.226000,0.268283
3657,61.530998,0.268350
3658,59.645001,0.268416
3659,61.252002,0.268483
3660,59.086000,0.268549
3661,59.087000,0.268614
3662,60.553000,0.268680
3663,67.956003,0.268754
3664,61.949999,0.268823
3665,59.155998,0.268888
3666,59.993999,0.268954
3667,61.669998,0.269022
3668,59.574999,0.269088
3669,58.107998,0.269152
3670,60.064001,0.269217
3671,59.155998,0.269283
3672,61.530001,0.269350
3673,58.598001,0.269414
3674,58.668000,0.269478
3675,61.321000,0.269545
3676,60.063001,0.269611
3677,61.040999,0.269677
3678,59.155998,0.269742
3679,58.947000,0.269808
3680,60.972001,0.269874
3681,57.270001,0.269937
3682,85.975000,0.270031
3683,95.543997,0.270134
3684,75.917997,0.270220
3685,64.394000,0.270292
3686,66.979002,0.270365
3687,64.883003,0.270435
3688,61.040999,0.270502
3689,58.597001,0.270566
3690,59.855000,0.270632
3691,60.063001,0.270698
3692,58.666999,0.270762
3693,61.530998,0.270830
3694,58.877002,0.270895
3695,61.042003,0.270962
3696,60.482998,0.271029
3697,60.064001,0.271095
3698,60.761999,0.271161
3699,64.323998,0.271232
3700,60.553000,0.271298
3701,58.387999,0.271365
3702,59.784001,0.271431
3703,61.949002,0.271499
3704,58.247999,0.271563
3705,62.088999,0.271631
3706,58.597001,0.271695
3707,60.552000,0.271761
3708,60.132999,0.271827
3709,58.666999,0.271891
3710,58.457001,0.271955
3711,60.553000,0.272021
3712,60.064001,0.272087
3713,60.972001,0.272154
3714,60.343998,0.272220
3715,59.644000,0.272286
3716,61.949999,0.272354
3717,59.853999,0.272420
3718,61.740000,0.272488
3719,59.574999,0.272554
3720,60.132999,0.272620
3721,59.644000,0.272686
3722,84.230000,0.272776
3723,62.439001,0.272846
3724,59.226000,0.272911
3725,56.572000,0.272974
3726,61.391002,0.273041
3727,76.755998,0.273123
3728,61.461003,0.273191
3729,61.530998,0.273259
3730,78.571997,0.273344
3731,62.509003,0.273412
3732,63.205996,0.273481
3733,59.435999,0.273547
3734,60.552000,0.273613
3735,59.226000,0.273679
3736,65.790999,0.273750
3737,60.134000,0.273817
3738,59.714999,0.273882
3739,62.020001,0.273951
3740,59.505001,0.274016
3741,60.832001,0.274083
3742,61.530998,0.274151
3743,59.574999,0.274217
3744,60.832001,0.274283
3745,59.505001,0.274349
3746,62.018997,0.274417
3747,59.713999,0.274483
3748,59.435999,0.274548
3749,61.600003,0.274616
3750,60.132999,0.274682
3751,58.666999,0.274746
3752,59.993999,0.274812
3753,60.064001,0.274878
3754,61.530001,0.274946
3755,59.086000,0.275012
3756,57.899000,0.275075
3757,61.740000,0.275143
3758,60.064001,0.275209
3759,61.042003,0.275276
3760,59.434999,0.275342
3761,59.506001,0.275408
3762,60.063001,0.275473
3763,59.225000,0.275539
3764,63.136999,0.275608
3765,59.225000,0.275673
3766,59.645001,0.275739
3767,59.713999,0.275804
3768,87.163004,0.275899
3769,82.553001,0.275989
3770,127.250998,0.276122
3771,57.968999,0.276186
3772,89.328001,0.276281
3773,60.064001,0.276348
3774,81.714003,0.276435
3775,60.971000,0.276502
3776,78.782003,0.276587
3777,60.343002,0.276653
3778,96.661002,0.276756
3779,61.391002,0.276824
3780,84.018997,0.276914
3781,58.178000,0.276978
3782,81.086000,0.277065
3783,56.711000,0.277128
3784,78.712001,0.277212
3785,60.064001,0.277278
3786,79.201003,0.277363
3787,60.621998,0.277429
3788,76.545999,0.277511
3789,59.086000,0.277577
3790,81.017002,0.277664
3791,58.247999,0.277727
3792,80.177997,0.277813
3793,57.200999,0.277876
3794,79.760001,0.277961
3795,59.365000,0.278027
3796,78.153003,0.278110
3797,61.461003,0.278204
3798,61.182000,0.278271
3799,63.485997,0.278341
3800,61.530001,0.278409
3801,60.622999,0.278478
3802,58.807000,0.278543
3803,62.018997,0.278611
3804,60.482998,0.278677
3805,61.461003,0.278745
3806,58.946000,0.278809
3807,57.760000,0.278873
3808,60.132999,0.278939
3809,59.505001,0.279004
3810,60.901999,0.279071
3811,58.666999,0.279135
3812,59.645001,0.279201
3813,63.906002,0.279271
3814,60.622999,0.279338
3815,58.597001,0.279402
3816,61.530998,0.279470
3817,59.714999,0.279536
3818,60.761999,0.279602
3819,59.574999,0.279669
3820,59.086000,0.279734
3821,60.482998,0.279800
3822,66.000997,0.279872
3823,60.552000,0.279939
3824,61.530998,0.280007
3825,58.597001,0.280071
3826,60.761999,0.280138
3827,58.178000,0.280201
3828,60.622999,0.280267
3829,59.226000,0.280333
3830,59.784001,0.280398
3831,62.018997,0.280467
3832,58.107998,0.280530
3833,61.111998,0.280598
3834,59.924001,0.280663
3835,69.143003,0.280738
3836,62.018997,0.280806
3837,59.366001,0.280872
3838,58.386999,0.280936
3839,66.768996,0.281009
3840,60.064001,0.281075
3841,61.042003,0.281142
3842,77.734003,0.281226
3843,59.644000,0.281292
3844,61.042003,0.281359
3845,59.505001,0.281425
3846,61.461003,0.281492
3847,59.574999,0.281557
3848,59.574999,0.281623
3849,98.475997,0.281728
3850,70.679998,0.281806
3851,63.485997,0.281875
3852,60.832001,0.281942
3853,59.155998,0.282006
3854,61.530998,0.282074
3855,60.132999,0.282140
3856,60.482998,0.282206
3857,61.530001,0.282274
3858,59.086000,0.282339
3859,59.993999,0.282405
3860,60.761999,0.282472
3861,59.853999,0.282538
3862,61.111998,0.282605
3863,58.318001,0.282669
3864,60.413000,0.282735
3865,59.506001,0.282801
3866,58.666999,0.282866
3867,60.552000,0.282932
3868,59.434999,0.282998
3869,60.204002,0.283063
3870,58.178000,0.283127
3871,61.530998,0.283195
3872,63.346000,0.283264
3873,58.598001,0.283329
3874,60.482998,0.283395
3875,58.107998,0.283459
3876,59.366001,0.283524
3877,60.273000,0.283590
3878,59.574999,0.283655
3879,64.394000,0.283726
3880,63.277002,0.283795
3881,60.134000,0.283861
3882,60.064001,0.283927
3883,59.574999,0.283992
3884,58.387999,0.284056
3885,60.134000,0.284122
3886,59.714999,0.284188
3887,65.859997,0.284261
3888,58.877002,0.284325
3889,57.689002,0.284389
3890,62.018997,0.284457
3891,60.134000,0.284523
3892,62.229003,0.284591
3893,59.993999,0.284657
3894,68.235997,0.284732
3895,63.416002,0.284801
3896,60.064001,0.284868
3897,62.437997,0.284936
3898,59.645001,0.285002
3899,59.645001,0.285068
3900,62.090003,0.285136
3901,60.064001,0.285205
3902,59.086000,0.285271
3903,62.368999,0.285340
3904,60.413000,0.285406
3905,63.416002,0.285475
3906,59.574999,0.285541
3907,59.086000,0.285606
3908,62.927000,0.285674
3909,58.666999,0.285739
3910,60.622999,0.285805
3911,60.204002,0.285871
3912,59.365000,0.285937
3913,61.042003,0.286004
3914,58.666999,0.286068
3915,61.949999,0.286136
3916,58.458001,0.286199
3917,60.134000,0.286266
3918,61.111001,0.286332
3919,58.107998,0.286396
3920,61.321000,0.286463
3921,58.666999,0.286527
3922,59.645001,0.286593
3923,60.482998,0.286659
3924,58.597001,0.286723
3925,58.108999,0.286787
3926,61.530001,0.286855
3927,59.574999,0.286921
3928,60.622999,0.286986
3929,58.666999,0.287051
3930,59.645001,0.287117
3931,60.621998,0.287183
3932,64.533997,0.287254
3933,61.601000,0.287320
3934,59.645001,0.287387
3935,59.086000,0.287452
3936,74.800002,0.287534
3937,78.571997,0.287620
3938,61.949999,0.287688
3939,126.971994,0.287822
3940,64.325002,0.287893
3941,150.370004,0.288049
3942,58.597001,0.288114
3943,86.394000,0.288206
3944,62.298997,0.288275
3945,80.108999,0.288360
3946,60.064001,0.288426
3947,80.038000,0.288512
3948,58.458001,0.288576
3949,82.553001,0.288664
3950,69.631998,0.288741
3951,88.139997,0.288835
3952,61.042003,0.288902
3953,80.457998,0.288987
3954,59.574999,0.289053
3955,78.990997,0.289138
3956,59.574999,0.289203
3957,78.712001,0.289287
3958,59.086000,0.289352
3959,80.946003,0.289439
3960,56.712001,0.289502
3961,88.629000,0.289596
3962,57.689002,0.289660
3963,79.341000,0.289745
3964,59.155998,0.289810
3965,78.780999,0.289894
3966,57.200999,0.289958
3967,67.187997,0.290069
3968,62.229003,0.290138
3969,63.835003,0.290208
3970,60.972001,0.290275
3971,57.619000,0.290339
3972,61.042003,0.290410
3973,61.040999,0.290477
3974,60.134000,0.290543
3975,58.737001,0.290608
3976,58.178000,0.290671
3977,60.901999,0.290738
3978,77.734003,0.290822
3979,62.020001,0.290889
3980,60.064001,0.290955
3981,59.225000,0.291021
3982,60.622999,0.291087
3983,60.692000,0.291154
3984,61.321000,0.291222
3985,59.645001,0.291288
3986,58.598001,0.291353
3987,60.972001,0.291420
3988,59.366001,0.291485
3989,58.247999,0.291549
3990,59.645001,0.291614
3991,59.086000,0.291679
3992,59.924001,0.291744
3993,60.064001,0.291810
3994,59.086000,0.291875
3995,60.972001,0.291942
3996,58.597001,0.292005
3997,62.018997,0.292074
3998,58.666999,0.292139
3999,78.432997,0.292224
4000,70.470000,0.292302
4001,76.197000,0.292387
4002,59.993999,0.292453
4003,58.178000,0.292518
4004,59.574999,0.292583
4005,60.064001,0.292649
4006,67.187997,0.292722
4007,59.155998,0.292787
4008,60.552000,0.292854
4009,60.064001,0.292921
4010,59.016002,0.292986
4011,57.899000,0.293050
4012,56.780998,0.293113
4013,59.225000,0.293178
4014,70.191003,0.293256
4015,157.493007,0.293426
4016,147.087005,0.293589
4017,126.343002,0.293728
4018,82.762999,0.293821
4019,82.553001,0.293914
4020,82.621998,0.294006
4021,78.571997,0.294094
4022,78.083001,0.294182
4023,72.356001,0.294263
4024,57.689002,0.294327
4025,59.853999,0.294393
4026,57.760000,0.294457
4027,57.199999,0.294520
4028,59.086000,0.294585
4029,57.968999,0.294649
4030,57.270001,0.294713
4031,59.645001,0.294778
4032,54.826000,0.294838
4033,59.155998,0.294903
4034,57.689998,0.294966
4035,57.199999,0.295029
4036,60.553000,0.295096
4037,57.480000,0.295159
4038,59.155998,0.295224
4039,59.226000,0.295289
4040,57.689002,0.295353
4041,59.366001,0.295419
4042,57.689002,0.295482
4043,58.737001,0.295547
4044,57.200999,0.295610
4045,57.899000,0.295674
4046,59.645001,0.295739
4047,57.271001,0.295802
4048,59.645001,0.295867
4049,56.711000,0.295930
4050,58.666999,0.295995
4051,59.225000,0.296060
4052,54.826000,0.296121
4053,57.131001,0.296184
4054,58.946000,0.296249
4055,60.134000,0.296316
4056,59.645001,0.296382
4057,57.130001,0.296445
4058,56.991001,0.296508
4059,59.155998,0.296573
4060,59.645001,0.296639
4061,68.515001,0.296714
4062,58.946000,0.296778
4063,59.645001,0.296844
4064,61.530998,0.296911
4065,58.318001,0.296976
4066,59.086000,0.297041
4067,57.199999,0.297104
4068,56.362001,0.297166
4069,59.645001,0.297232
4070,60.273000,0.297298
4071,56.712001,0.297361
4072,59.574999,0.297427
4073,56.851000,0.297490
4074,58.877002,0.297555
4075,57.689002,0.297619
4076,52.521002,0.297678
4077,59.714999,0.297743
4078,61.669998,0.297811
4079,76.755998,0.297894
4080,58.597001,0.297959
4081,57.131001,0.298022
4082,59.365000,0.298087
4083,57.131001,0.298150
4084,57.131001,0.298213
4085,57.619000,0.298277
4086,58.597001,0.298342
4087,59.086000,0.298406
4088,57.130001,0.298470
4089,59.574999,0.298535
4090,57.130001,0.298599
4091,57.619000,0.298663
4092,59.086000,0.298727
4093,57.131001,0.298790
4094,57.199999,0.298853
4095,59.574999,0.298919
4096,59.086000,0.298984
4097,59.086000,0.299049
4098,54.616001,0.299109
4099,103.505001,0.299270
4100,64.813998,0.299342
4101,61.252002,0.299412
4102,59.644000,0.299478
4103,57.620000,0.299542
4104,57.199999,0.299605
4105,59.924001,0.299671
4106,58.247999,0.299736
4107,60.064001,0.299802
4108,54.826000,0.299863
4109,57.060999,0.299926
4110,59.155998,0.299991
4111,58.178000,0.300056
4112,59.574999,0.300122
4113,57.689998,0.300185
4114,54.826000,0.300246
4115,60.972001,0.300312
4116,58.598001,0.300377
4117,57.410001,0.300441
4118,59.155998,0.300505
4119,57.828998,0.300568
4120,58.107998,0.300633
4121,57.410001,0.300706
4122,61.042003,0.300772
4123,60.064001,0.300839
4124,57.130001,0.300902
4125,59.155998,0.300967
4126,57.130001,0.301030
4127,57.620000,0.301094
4128,62.509003,0.301163
4129,57.549001,0.301226
4130,60.553000,0.301292
4131,55.385000,0.301353
4132,59.155998,0.301418
4133,60.413000,0.301485
4134,57.060999,0.301548
4135,60.064001,0.301614
4136,59.225000,0.301679
4137,59.924001,0.301744
4138,66.209999,0.301843
4139,63.765001,0.301913
4140,57.130001,0.301976
4141,60.343998,0.302043
4142,59.645001,0.302109
4143,59.155998,0.302174
4144,56.222001,0.302236
4145,59.016002,0.302300
4146,61.530001,0.302368
4147,63.485997,0.302437
4148,62.509003,0.302506
4149,59.644000,0.302571
4150,59.155998,0.302637
4151,62.020001,0.302704
4152,58.807000,0.302770
4153,61.669998,0.302837
4154,58.668000,0.302901
4155,58.178000,0.302965
4156,61.461003,0.303032
4157,59.853999,0.303098
4158,59.226000,0.303163
4159,62.507999,0.303231
4160,58.597001,0.303296
4161,60.343002,0.303362
4162,59.086000,0.303427
4163,59.574999,0.303493
4164,61.042003,0.303561
4165,57.689002,0.303623
4166,60.553000,0.303690
4167,58.666999,0.303754
4168,59.086000,0.303819
4169,62.090003,0.303887
4170,59.644000,0.303952
4171,59.713999,0.304017
4172,59.225000,0.304083
4173,59.365000,0.304148
4174,60.064001,0.304214
4175,60.553000,0.304281
4176,60.482998,0.304347
4177,58.526999,0.304411
4178,59.574999,0.304477
4179,61.530998,0.304545
4180,59.505001,0.304611
4181,59.086000,0.304676
4182,71.517999,0.304753
4183,60.972001,0.304821
4184,60.552000,0.304887
4185,65.510998,0.304959
4186,191.087005,0.305159
4187,98.058001,0.305267
4188,89.118003,0.305366
4189,82.063998,0.305458
4190,79.201003,0.305548
4191,79.131001,0.305636
4192,80.598002,0.305726
4193,81.156002,0.305817
4194,80.247999,0.305908
4195,76.965996,0.305994
4196,77.174998,0.306080
4197,80.038000,0.306170
4198,91.212998,0.306271
4199,81.086997,0.306362
4200,80.177997,0.306452
4201,78.222998,0.306544
4202,80.038997,0.306633
4203,104.273997,0.306747
4204,77.595003,0.306835
4205,80.177997,0.306924
4206,78.083001,0.307012
4207,79.899000,0.307107
4208,81.924001,0.307199
4209,69.422997,0.307277
4210,60.901999,0.307344
4211,57.270001,0.307407
4212,60.134000,0.307473
4213,73.823001,0.307553
4214,59.086000,0.307617
4215,59.086000,0.307683
4216,57.130001,0.307747
4217,59.853999,0.307812
4218,57.339999,0.307876
4219,59.086000,0.307941
4220,59.993999,0.308007
4221,57.410001,0.308071
4222,56.920999,0.308134
4223,59.016002,0.308199
4224,56.223002,0.308261
4225,61.740000,0.308328
4226,56.501998,0.308391
4227,57.131001,0.308455
4228,59.574999,0.308519
4229,56.711000,0.308582
4230,59.855000,0.308648
4231,61.530998,0.308715
4232,59.714999,0.308781
4233,60.134000,0.308847
4234,58.387999,0.308912
4235,59.155998,0.308977
4236,56.851000,0.309040
4237,57.899000,0.309104
4238,58.877002,0.309169
4239,58.178000,0.309234
4240,61.461003,0.309301
4241,56.780998,0.309365
4242,57.480000,0.309428
4243,58.666999,0.309493
4244,58.666999,0.309565
4245,59.574999,0.309630
4246,59.016002,0.309695
4247,55.873999,0.309757
4248,58.666999,0.309822
4249,58.107998,0.309886
4250,57.339999,0.309949
4251,59.086000,0.310014
4252,56.781999,0.310077
4253,59.574999,0.310142
4254,56.851000,0.310204
4255,56.780998,0.310267
4256,59.645001,0.310332
4257,57.131001,0.310395
4258,59.714999,0.310461
4259,56.780998,0.310523
4260,58.247999,0.310588
4261,58.737001,0.310653
4262,56.641002,0.310715
4263,54.477001,0.310776
4264,88.209999,0.310870
4265,82.623003,0.310958
4266,60.762999,0.311026
4267,58.666999,0.311090
4268,57.689002,0.311153
4269,59.226000,0.311219
4270,60.832001,0.311286
4271,59.645001,0.311352
4272,57.200999,0.311415
4273,57.270001,0.311479
4274,59.924001,0.311544
4275,59.225000,0.311610
4276,60.203001,0.311675
4277,57.619000,0.311739
4278,57.130001,0.311802
4279,59.645001,0.311868
4280,58.247999,0.311933
4281,59.087000,0.311998
4282,57.339999,0.312061
4283,57.760000,0.312125
4284,59.155998,0.312190
4285,57.619000,0.312254
4286,58.318001,0.312319
4287,60.064001,0.312385
4288,57.620000,0.312449
4289,59.086000,0.312514
